POI_ID,Common_Travel_Partner,Total_Visitors,Dominant_Age_Group,Origin_Country,Average_Sentiment_Score,Average_Rating,Reviews,Avg_spend_per_head,Accesebility_index,Travel_mode,time_spent,Overall_experience
POI_02369,Friends,4,56-65,Japan,9.3,9.2,Good value for money,493.1,5.3,Train,180 mins,9.5
POI_02370,Solo,1,46-55,France,7.4,6.8,Unforgettable memories created,417.33,4.4,Bus,48 hours,6.5
POI_02371,Couple,2,18-25,South Korea,7.6,7.2,Peaceful and relaxing atmosphere,517.01,4.7,Flight,240 mins,7.3
POI_02372,Solo,1,56-65,Australia,8.4,9,Breathtaking views,394.18,6.1,Cruise,90 mins,8.8
POI_02373,Family,5,26-35,Germany,7.2,6.9,Amazing experience with great service,341.99,5.6,Flight,96 hours,7.5
POI_02374,Friends,7,18-25,France,7.3,7.1,Breathtaking views,366.96,6.1,Flight,30 mins,7.8
POI_02375,Solo,1,46-55,United Kingdom,6.6,6.2,Unforgettable memories created,366.09,3.2,Cruise,72 hours,5.6
POI_02376,Friends,3,26-35,India,8.3,8.1,Amazing experience with great service,274.21,5.9,Bus,90 mins,8
POI_02377,Solo,1,65+,India,7.6,7.8,Amazing experience with great service,207.91,7.8,Flight,120 mins,7.9
POI_02378,Family,3,26-35,Australia,8.5,7.9,Amazing experience with great service,454.79,6.1,Car,180 mins,7.1
POI_02379,Solo,1,36-45,United States,9.1,9.3,Beautiful location but crowded,632.11,7.6,Flight,120 mins,8.9
POI_02380,Solo,1,46-55,France,8.9,8.5,Peaceful and relaxing atmosphere,117.57,7.5,Car,90 mins,9.1
POI_02381,Family,3,46-55,China,7.3,8,Highly recommended destination,386.04,7.8,Cruise,90 mins,8.4
POI_02382,Friends,6,56-65,United States,7,6.8,Breathtaking views,411.82,6.2,Flight,90 mins,7.1
POI_02383,Friends,3,46-55,China,7.7,7.4,Perfect for families,172.77,5.7,Car,180 mins,7.4
POI_02384,Solo,1,18-25,Germany,8.1,7.6,Amazing experience with great service,90.07,4,Train,24 hours,7.5
POI_02385,Couple,2,18-25,Japan,10,9.8,Breathtaking views,741.88,8.1,Car,48 hours,9.5
POI_02386,Couple,2,18-25,Germany,8.9,9.1,Perfect for families,209.57,5.9,Car,180 mins,9.1
POI_02387,Solo,1,65+,United States,10,9.6,Peaceful and relaxing atmosphere,154.13,5.1,Cruise,30 mins,9.5
POI_02388,Solo,1,18-25,France,8.1,7.9,Beautiful location but crowded,626.32,5.4,Flight,90 mins,7.1
POI_02389,Family,4,65+,India,6.9,6.5,Breathtaking views,304.98,4.9,Car,90 mins,6.8
POI_02390,Couple,2,26-35,India,9.3,8.6,Could be better maintained,244.63,8.2,Flight,24 hours,7.9
POI_02391,Couple,2,36-45,United Kingdom,8.7,8.6,Unforgettable memories created,336.3,5.6,Flight,96 hours,8.8
POI_02392,Friends,6,65+,China,9.3,9,Highly recommended destination,243.54,4.6,Flight,180 mins,9.3
POI_02393,Couple,2,56-65,Canada,7.7,8,Could be better maintained,115.12,5.4,Car,90 mins,7.4
POI_02394,Family,5,65+,Canada,10,9.6,Good value for money,450.3,5.9,Car,30 mins,10
POI_02395,Family,3,36-45,China,6.7,7.1,Perfect for families,230.95,4.1,Car,180 mins,7.1
POI_02396,Couple,2,65+,Germany,9.6,9.5,Beautiful location but crowded,225.26,5.5,Train,30 mins,10
POI_02397,Friends,5,18-25,Germany,9.1,8.6,Amazing experience with great service,653.24,6,Cruise,240 mins,9
POI_02398,Couple,2,46-55,Australia,7.6,8.2,Good value for money,201.33,5.7,Flight,120 mins,7.9
POI_02399,Solo,1,36-45,Germany,6.3,6.1,Unforgettable memories created,363.47,5.1,Flight,120 hours,6.2
POI_02400,Family,3,36-45,Canada,6.9,6.5,Excellent facilities and staff,156.69,4.4,Flight,180 mins,6.8
POI_02401,Solo,1,26-35,Germany,8.9,8.4,Perfect for families,207.51,7.5,Bus,120 mins,8
POI_02402,Friends,6,56-65,South Korea,8.3,8.2,Good value for money,236.98,5.5,Car,120 mins,8.6
POI_02403,Couple,2,18-25,France,7.3,7.2,Breathtaking views,575.96,5.2,Car,48 hours,7.5
POI_02404,Family,5,56-65,China,9.6,9.2,Excellent facilities and staff,300.62,7.4,Train,120 mins,9.1
POI_02405,Solo,1,65+,China,8.8,9.5,Good value for money,404.04,9.4,Car,30 mins,9.4
POI_02406,Friends,5,26-35,France,6.2,6.1,Amazing experience with great service,417.31,5.3,Cruise,120 mins,5.6
POI_02407,Friends,5,36-45,France,9.2,9.6,Beautiful location but crowded,727.14,8.7,Flight,180 mins,9.1
POI_02408,Solo,1,36-45,Australia,6.3,6.8,Good value for money,180.83,6,Car,60 mins,6.2
POI_02409,Friends,6,56-65,Australia,6.9,7,Highly recommended destination,189.96,4.8,Flight,90 mins,7.7
POI_02410,Solo,1,46-55,France,6.4,6.4,Perfect for families,375.31,5.8,Flight,30 mins,6.2
POI_02411,Solo,1,65+,Australia,6.2,6.1,Breathtaking views,324.18,5.1,Car,60 mins,5.6
POI_02412,Family,5,26-35,Australia,10,9.6,Excellent facilities and staff,490.22,9.2,Flight,180 mins,9.2
POI_02413,Family,5,56-65,India,5.4,6,Could be better maintained,379.81,5.4,Flight,180 mins,6.3
POI_02414,Friends,3,18-25,United States,7.5,6.9,Good value for money,398.52,5.3,Bus,30 mins,6.5
POI_02415,Couple,2,18-25,United States,7.1,7.1,Amazing experience with great service,422.65,5.8,Flight,180 mins,7.6
POI_02416,Family,3,26-35,China,6.4,6.5,Highly recommended destination,161.03,4.7,Train,24 hours,5.9
POI_02417,Family,3,26-35,India,8.5,8.4,Breathtaking views,638.58,4.6,Cruise,120 mins,7.7
POI_02418,Friends,3,18-25,Germany,8.6,9.5,Peaceful and relaxing atmosphere,335.52,8.3,Bus,120 mins,10
POI_02419,Couple,2,26-35,Germany,6.6,6.3,Perfect for families,469.66,3.3,Train,240 mins,5.8
POI_02420,Family,5,65+,India,7.2,7.6,Peaceful and relaxing atmosphere,493.24,7.3,Car,24 hours,8
POI_02421,Solo,1,26-35,South Korea,7.8,8,Unforgettable memories created,500.58,5.4,Flight,96 hours,7.6
POI_02422,Family,4,65+,Germany,9.6,8.9,Excellent facilities and staff,382.8,7.9,Cruise,90 mins,9.2
POI_02423,Solo,1,26-35,United Kingdom,5.7,6.2,Perfect for families,260.26,5.7,Car,120 mins,5.6
POI_02424,Couple,2,18-25,Canada,8.1,7.5,Breathtaking views,424.15,4.8,Flight,90 mins,8
POI_02425,Solo,1,26-35,France,5.6,6.1,Beautiful location but crowded,296.61,3.2,Flight,60 mins,5.8
POI_02426,Solo,1,56-65,Japan,6.9,6.7,Could be better maintained,325.31,4.2,Flight,180 mins,6.9
POI_02427,Solo,1,46-55,Germany,6,6.4,Could be better maintained,502.9,5.3,Train,30 mins,6.9
POI_02428,Solo,1,18-25,India,7.8,8.6,Peaceful and relaxing atmosphere,145.57,7.2,Bus,60 mins,9.5
POI_02429,Couple,2,26-35,China,7.8,7.6,Beautiful location but crowded,209.29,5.1,Flight,90 mins,7.5
POI_02430,Family,5,46-55,Canada,9.1,9.2,Perfect for families,614.29,5.3,Flight,180 mins,8.6
POI_02431,Family,4,65+,Canada,8.8,9.5,Peaceful and relaxing atmosphere,423.49,6.1,Flight,90 mins,8.8
POI_02432,Friends,5,18-25,Japan,7.1,7.7,Peaceful and relaxing atmosphere,519.56,7.3,Cruise,240 mins,7.1
POI_02433,Family,3,56-65,India,6.3,6.2,Could be better maintained,223.8,5.2,Flight,24 hours,6.5
POI_02434,Family,5,65+,South Korea,5.9,6.3,Amazing experience with great service,445.79,5.6,Cruise,60 mins,5.8
POI_02435,Friends,3,26-35,United Kingdom,6.8,7.1,Perfect for families,199.25,3.8,Cruise,96 hours,7.2
POI_02436,Solo,1,26-35,India,7.1,7.2,Breathtaking views,476.48,5.6,Car,90 mins,6.7
POI_02437,Couple,2,65+,China,8.7,8,Good value for money,402.82,7.7,Bus,120 mins,8.6
POI_02438,Solo,1,36-45,South Korea,6.8,7.5,Could be better maintained,454.01,6.7,Flight,180 mins,7.6
POI_02439,Couple,2,36-45,Japan,7.3,7.8,Perfect for families,164.24,7.4,Flight,120 mins,8.1
POI_02440,Friends,4,36-45,France,9.3,9.4,Good value for money,419.44,5.1,Flight,24 hours,8.5
POI_02441,Family,4,56-65,China,7.1,7,Breathtaking views,461.95,6.7,Bus,120 mins,6.4
POI_02442,Family,4,36-45,China,6.6,7.3,Amazing experience with great service,346.34,5.3,Car,120 mins,7.5
POI_02443,Couple,2,46-55,United Kingdom,6,6.7,Highly recommended destination,171.76,3.5,Train,90 mins,6.1
POI_02444,Couple,2,36-45,Canada,6.8,7.3,Peaceful and relaxing atmosphere,177.47,6.2,Car,30 mins,7.7
POI_02445,Family,4,18-25,Canada,8.8,9.7,Amazing experience with great service,677.15,7.7,Flight,48 hours,9.7
POI_02446,Family,4,56-65,China,9.4,8.7,Amazing experience with great service,130.57,5.8,Flight,96 hours,7.9
POI_02447,Family,3,18-25,Australia,6.5,6.9,Perfect for families,520.1,3.9,Flight,240 mins,6.4
POI_02448,Solo,1,18-25,France,7.6,7,Excellent facilities and staff,456.95,3.9,Flight,90 mins,7.4
POI_02449,Family,4,56-65,South Korea,7.2,7.1,Excellent facilities and staff,457.99,6.7,Cruise,30 mins,7.6
POI_02450,Family,3,26-35,Germany,7,7.7,Breathtaking views,160.31,7.2,Bus,180 mins,8.3
POI_02451,Solo,1,36-45,Germany,6.8,7.5,Amazing experience with great service,541.39,3.8,Flight,120 mins,7.2
POI_02452,Family,3,26-35,Australia,7,7.5,Breathtaking views,535.74,5.4,Cruise,120 mins,7.1
POI_02453,Solo,1,36-45,France,7.8,8.4,Unforgettable memories created,405.19,5.2,Flight,90 mins,8
POI_02454,Couple,2,56-65,Australia,8.4,8,Perfect for families,144.85,5.3,Car,180 mins,8.7
POI_02455,Couple,2,65+,Germany,7,6.6,Peaceful and relaxing atmosphere,289.8,5.1,Flight,60 mins,6.9
POI_02456,Friends,5,56-65,Germany,9.3,9.2,Peaceful and relaxing atmosphere,521.9,6.3,Flight,90 mins,8.8
POI_02457,Solo,1,36-45,India,7.8,8,Could be better maintained,574.97,4,Cruise,180 mins,8.4
POI_02458,Couple,2,46-55,Australia,8.3,8,Beautiful location but crowded,341.58,7.3,Train,48 hours,8.6
POI_02459,Friends,3,65+,Japan,9.2,8.6,Highly recommended destination,473.53,6.6,Flight,240 mins,9.3
POI_02460,Family,5,46-55,Japan,7.7,7.3,Breathtaking views,383.95,5.1,Flight,120 mins,7.3
POI_02461,Friends,5,46-55,Canada,8.8,9.8,Amazing experience with great service,589.99,8.6,Bus,180 mins,9.9
POI_02462,Solo,1,46-55,China,5.4,6,Excellent facilities and staff,72.3,5.9,Bus,180 mins,6
POI_02463,Family,4,26-35,India,6.2,6.2,Highly recommended destination,81.38,4.1,Flight,90 mins,6.1
POI_02464,Couple,2,56-65,South Korea,9.4,10,Unforgettable memories created,791.12,9,Train,90 mins,10
POI_02465,Solo,1,46-55,United Kingdom,9.9,9.9,Breathtaking views,175.54,7.1,Train,240 mins,10
POI_02466,Solo,1,46-55,South Korea,8.3,8,Could be better maintained,221.94,7.5,Bus,30 mins,8.4
POI_02467,Solo,1,18-25,France,7.3,6.8,Beautiful location but crowded,425.15,5.3,Flight,90 mins,6.7
POI_02468,Solo,1,36-45,India,9.4,9.2,Could be better maintained,162.58,8.7,Flight,72 hours,9
POI_02469,Solo,1,18-25,India,9.2,9.5,Highly recommended destination,708.26,5.5,Flight,240 mins,9.8
POI_02470,Solo,1,65+,Germany,9.6,9.1,Highly recommended destination,488.96,8,Train,60 mins,9.1
POI_02471,Friends,6,26-35,Germany,8.1,7.4,Excellent facilities and staff,86.67,5,Car,72 hours,7.3
POI_02472,Family,3,65+,United States,6.5,7.1,Could be better maintained,107.77,4.3,Flight,180 mins,7.4
POI_02473,Couple,2,18-25,China,6,6.3,Amazing experience with great service,488.43,5.9,Flight,60 mins,6.4
POI_02474,Solo,1,56-65,China,6.4,6.7,Good value for money,432.1,3.6,Car,60 mins,6.1
POI_02475,Solo,1,46-55,United States,6.6,7,Highly recommended destination,440.82,6.4,Cruise,120 mins,7.7
POI_02476,Friends,7,18-25,China,9.4,8.6,Peaceful and relaxing atmosphere,444.38,7.3,Cruise,120 mins,8.2
POI_02477,Friends,7,26-35,Germany,9.9,9.9,Highly recommended destination,426.05,9.2,Train,90 mins,9.7
POI_02478,Friends,3,65+,India,7.4,8.2,Beautiful location but crowded,270.45,6,Cruise,120 mins,8.7
POI_02479,Couple,2,65+,United States,5.8,6.2,Excellent facilities and staff,161.79,4.1,Car,60 mins,6.1
POI_02480,Couple,2,26-35,South Korea,10,9.3,Highly recommended destination,314.95,6,Train,60 mins,10
POI_02481,Friends,7,46-55,France,8.2,8.7,Peaceful and relaxing atmosphere,395.59,6.6,Flight,240 mins,8.5
POI_02482,Solo,1,56-65,Canada,8.1,7.5,Perfect for families,466.85,7.2,Car,240 mins,7.4
POI_02483,Family,3,46-55,Australia,6.8,6.8,Beautiful location but crowded,373.06,6.6,Bus,120 mins,6.7
POI_02484,Friends,5,46-55,United Kingdom,7.3,6.8,Amazing experience with great service,295.86,3.8,Flight,90 mins,7.4
POI_02485,Friends,6,18-25,India,8,7.4,Breathtaking views,362.97,5.8,Bus,30 mins,8.1
POI_02486,Family,4,18-25,India,7.5,7.8,Could be better maintained,215.98,4.7,Flight,30 mins,7.1
POI_02487,Family,4,26-35,Canada,8.2,8.4,Could be better maintained,574.53,6.2,Car,90 mins,8.3
POI_02488,Solo,1,26-35,Japan,8,7.8,Highly recommended destination,434.72,7.2,Bus,180 mins,7.1
POI_02489,Couple,2,36-45,South Korea,9.6,10,Breathtaking views,415.5,7.8,Car,180 mins,10
POI_02490,Solo,1,26-35,United Kingdom,10,9.4,Perfect for families,278.52,5.4,Flight,240 mins,9.3
POI_02491,Family,3,46-55,United Kingdom,9.9,9.6,Peaceful and relaxing atmosphere,471.92,5,Cruise,240 mins,9.9
POI_02492,Family,4,46-55,China,10,10,Could be better maintained,139.35,8.2,Bus,120 mins,10
POI_02493,Friends,6,56-65,United Kingdom,8.6,9.1,Unforgettable memories created,724.93,4.9,Car,240 mins,10
POI_02494,Family,3,26-35,Japan,8.5,8.8,Unforgettable memories created,150.53,6.6,Bus,180 mins,9.6
POI_02495,Family,3,56-65,India,8,8.6,Breathtaking views,676.32,7.8,Car,30 mins,9
POI_02496,Solo,1,18-25,United Kingdom,7.1,7.4,Good value for money,97.69,7.2,Car,30 mins,7.4
POI_02497,Solo,1,46-55,Canada,8.8,9.6,Perfect for families,198.12,5,Flight,60 mins,10
POI_02498,Couple,2,18-25,United Kingdom,7.4,7.1,Breathtaking views,125.08,6.9,Bus,120 mins,7.2
POI_02499,Solo,1,18-25,India,8.9,8.9,Peaceful and relaxing atmosphere,277.63,5.3,Train,30 mins,9.1
POI_02500,Solo,1,65+,China,7.6,7.8,Could be better maintained,455.02,4.1,Cruise,90 mins,8.1
POI_02501,Solo,1,26-35,Japan,7,7.6,Beautiful location but crowded,103.47,7.6,Flight,240 mins,7.2
POI_02502,Friends,3,46-55,United Kingdom,6.4,6.1,Unforgettable memories created,396.96,5.9,Car,180 mins,6
POI_02503,Couple,2,26-35,France,7.1,6.7,Could be better maintained,339.13,5.6,Train,120 mins,7.3
POI_02504,Family,4,26-35,Germany,9.7,8.9,Excellent facilities and staff,581.08,5.2,Flight,96 hours,9.1
POI_02505,Couple,2,18-25,India,7.6,8.1,Amazing experience with great service,246.37,7.3,Flight,240 mins,8.3
POI_02506,Solo,1,26-35,United States,7.4,7.9,Excellent facilities and staff,628.01,6.4,Cruise,30 mins,8.1
POI_02507,Family,3,46-55,India,6.9,7.3,Highly recommended destination,504.7,4.6,Flight,30 mins,7.8
POI_02508,Family,3,26-35,South Korea,9.6,9.6,Could be better maintained,375.2,7.8,Flight,60 mins,9.9
POI_02509,Couple,2,56-65,Canada,7.6,7.4,Highly recommended destination,226.05,4.3,Train,90 mins,7.5
POI_02510,Family,4,56-65,South Korea,9.2,8.5,Excellent facilities and staff,229.98,5.1,Flight,30 mins,7.7
POI_02511,Friends,5,46-55,Australia,8.4,8.9,Beautiful location but crowded,639.64,8.5,Car,180 mins,9.1
POI_02512,Solo,1,26-35,South Korea,9.8,9.1,Peaceful and relaxing atmosphere,216.86,4.6,Car,30 mins,8.6
POI_02513,Solo,1,46-55,Germany,9.1,9.7,Amazing experience with great service,603.85,9.3,Car,180 mins,10
POI_02514,Family,5,18-25,Germany,7.2,7.4,Peaceful and relaxing atmosphere,272.65,3.7,Car,90 mins,7.5
POI_02515,Friends,6,65+,Japan,8.7,9,Beautiful location but crowded,316.78,4.6,Bus,60 mins,9
POI_02516,Family,3,18-25,South Korea,6.6,6.3,Unforgettable memories created,485.92,4.8,Cruise,60 mins,5.7
POI_02517,Family,3,46-55,India,8,8.3,Amazing experience with great service,292.87,5.2,Bus,180 mins,8.9
POI_02518,Solo,1,56-65,Canada,6.8,7.5,Peaceful and relaxing atmosphere,418.62,4.7,Car,240 mins,7.3
POI_02519,Solo,1,18-25,Japan,6.3,6.2,Breathtaking views,241.38,4.4,Cruise,90 mins,6.5
POI_02520,Couple,2,36-45,United States,6.3,6.8,Excellent facilities and staff,319.93,6.6,Flight,60 mins,6.8
POI_02521,Family,4,65+,United States,8.1,8.1,Good value for money,197.54,4.2,Flight,120 mins,8.7
POI_02522,Solo,1,56-65,India,6.7,7.4,Amazing experience with great service,234.23,6,Car,90 mins,7
POI_02523,Solo,1,46-55,India,7.7,7.7,Unforgettable memories created,601.95,4,Flight,24 hours,7.6
POI_02524,Friends,5,26-35,France,9.1,9.2,Amazing experience with great service,658.29,8.7,Bus,24 hours,9.1
POI_02525,Solo,1,46-55,South Korea,6.8,6.8,Good value for money,221.44,5.6,Flight,240 mins,7.3
POI_02526,Family,5,46-55,Canada,8.1,8.3,Peaceful and relaxing atmosphere,438.18,7.2,Bus,60 mins,9.1
POI_02527,Solo,1,18-25,United States,8.3,8.7,Good value for money,522.27,6.6,Flight,180 mins,8.3
POI_02528,Friends,4,65+,United States,8.3,8.4,Highly recommended destination,255.04,7.2,Car,120 mins,8.6
POI_02529,Solo,1,46-55,Australia,6.7,7,Excellent facilities and staff,410.84,6,Car,120 mins,7.2
POI_02530,Friends,4,56-65,United Kingdom,7.2,7.6,Beautiful location but crowded,444.45,4.2,Cruise,120 mins,7.1
POI_02531,Solo,1,56-65,Japan,10,9.3,Perfect for families,359,8.6,Bus,60 mins,10
POI_02532,Family,3,46-55,United States,8.3,9.1,Good value for money,520.85,8,Flight,60 mins,10
POI_02533,Solo,1,56-65,United States,7.9,8.7,Good value for money,190.3,7.4,Flight,120 mins,9.3
POI_02534,Solo,1,18-25,Germany,6.3,6.3,Amazing experience with great service,384.68,3.9,Flight,30 mins,5.9
POI_02535,Solo,1,26-35,Canada,7.9,8.3,Excellent facilities and staff,556.88,4.9,Flight,90 mins,8.1
POI_02536,Solo,1,36-45,Japan,7.2,7.3,Unforgettable memories created,263.31,6.5,Flight,48 hours,7.4
POI_02537,Family,4,26-35,India,7.7,7.5,Breathtaking views,342.95,7.5,Flight,96 hours,8.2
POI_02538,Solo,1,65+,China,5.7,6.1,Beautiful location but crowded,196.07,3.3,Flight,90 mins,6
POI_02539,Couple,2,46-55,Japan,6.8,7.4,Good value for money,533.17,4.8,Car,96 hours,7.1
POI_02540,Family,4,36-45,South Korea,7.3,7.7,Peaceful and relaxing atmosphere,396.15,5.2,Bus,240 mins,7.5
POI_02541,Couple,2,56-65,France,7,6.5,Perfect for families,349.47,4.8,Flight,240 mins,6.4
POI_02542,Solo,1,18-25,Japan,8.2,8.2,Breathtaking views,495.1,4.6,Car,240 mins,8.9
POI_02543,Friends,6,36-45,China,9.4,9.3,Good value for money,504.39,6.7,Flight,60 mins,9.4
POI_02544,Couple,2,36-45,South Korea,7,6.4,Good value for money,346.77,4.2,Car,30 mins,6.7
POI_02545,Family,4,65+,United Kingdom,8.8,8.6,Amazing experience with great service,455.2,7.8,Flight,60 mins,8.4
POI_02546,Friends,5,65+,Canada,9.1,9,Beautiful location but crowded,415.51,9,Flight,30 mins,9.3
POI_02547,Friends,5,18-25,France,6,6.4,Peaceful and relaxing atmosphere,133.68,6.3,Flight,180 mins,6.3
POI_02548,Friends,4,36-45,China,8.7,8.6,Amazing experience with great service,463.72,4.3,Train,90 mins,9.1
POI_02549,Friends,6,46-55,United States,8.6,8,Breathtaking views,373.39,6.4,Car,120 mins,8.7
POI_02550,Friends,4,18-25,Germany,6.8,7.3,Good value for money,453.43,4,Train,120 mins,7.9
POI_02551,Couple,2,65+,Australia,9.5,8.9,Highly recommended destination,403.59,7.6,Car,30 mins,8.1
POI_02552,Family,4,18-25,South Korea,9.1,9.3,Perfect for families,199.06,5.9,Train,30 mins,9.9
POI_02553,Family,4,36-45,India,8,7.5,Good value for money,304.28,6.2,Flight,30 mins,7.7
POI_02554,Family,3,65+,India,8.7,8.5,Breathtaking views,324.78,7.3,Flight,120 mins,9
POI_02555,Solo,1,18-25,South Korea,9.3,9.9,Breathtaking views,516.02,9.9,Cruise,240 mins,10
POI_02556,Family,4,56-65,Canada,7.4,7.4,Breathtaking views,98.66,5.8,Flight,180 mins,7
POI_02557,Family,3,26-35,Australia,6.6,7.3,Could be better maintained,369.97,6.6,Flight,240 mins,8
POI_02558,Couple,2,26-35,United States,9.6,9.6,Peaceful and relaxing atmosphere,426.49,8.3,Car,72 hours,9.7
POI_02559,Solo,1,26-35,South Korea,6.6,7.1,Peaceful and relaxing atmosphere,314.12,3.9,Cruise,72 hours,7.3
POI_02560,Friends,5,18-25,India,8.5,9.3,Peaceful and relaxing atmosphere,628.55,7.7,Flight,90 mins,9
POI_02561,Family,5,65+,France,8,8,Unforgettable memories created,610.39,5.4,Flight,30 mins,8.8
POI_02562,Solo,1,36-45,India,6.6,7.3,Perfect for families,275.11,7.1,Flight,90 mins,6.6
POI_02563,Couple,2,46-55,Canada,8.1,8,Amazing experience with great service,200.68,4.1,Car,120 mins,7.2
POI_02564,Solo,1,46-55,United States,7.1,6.6,Perfect for families,171.99,3.8,Cruise,120 mins,6.8
POI_02565,Couple,2,46-55,United States,10,9.6,Unforgettable memories created,490.72,6.3,Train,24 hours,9.3
POI_02566,Family,5,56-65,South Korea,8.4,8.5,Perfect for families,288.26,4.4,Bus,30 mins,8.7
POI_02567,Friends,7,26-35,France,7.8,8.5,Peaceful and relaxing atmosphere,244.98,5.3,Flight,90 mins,9.2
POI_02568,Friends,5,26-35,Germany,8.2,8.2,Excellent facilities and staff,263.69,7.3,Flight,60 mins,8.6
POI_02569,Solo,1,26-35,China,9.4,9.1,Amazing experience with great service,397.75,7.6,Flight,60 mins,9.4
POI_02570,Friends,7,56-65,Japan,5.8,6.2,Amazing experience with great service,382.9,3.3,Flight,180 mins,6.3
POI_02571,Couple,2,18-25,France,10,9.9,Peaceful and relaxing atmosphere,612.79,6.6,Train,30 mins,9.9
POI_02572,Family,5,56-65,United States,10,9.8,Unforgettable memories created,257.47,6.4,Train,60 mins,9.3
POI_02573,Family,3,18-25,China,7.7,7.5,Highly recommended destination,461.17,6.8,Car,120 mins,7.9
POI_02574,Solo,1,56-65,China,6.6,6.2,Good value for money,312.91,3.3,Flight,60 mins,6.2
POI_02575,Family,4,56-65,Japan,10,9.4,Breathtaking views,452.92,8.6,Flight,30 mins,9.4
POI_02576,Friends,5,36-45,United Kingdom,10,9.6,Amazing experience with great service,242.66,7.3,Train,90 mins,10
POI_02577,Family,3,36-45,Australia,8.6,9.2,Perfect for families,486.13,5.5,Car,120 mins,9.8
POI_02578,Family,5,56-65,United States,8.4,8.5,Excellent facilities and staff,393.96,6.4,Car,90 mins,9.2
POI_02579,Solo,1,36-45,United Kingdom,9.1,9.7,Unforgettable memories created,642.62,5.9,Flight,24 hours,9.8
POI_02580,Solo,1,56-65,Germany,7.4,7,Perfect for families,489.43,6.6,Car,180 mins,7.1
POI_02581,Family,5,26-35,Australia,8,8.2,Unforgettable memories created,603.36,5.8,Car,30 mins,8.4
POI_02582,Couple,2,46-55,China,7.5,7.6,Beautiful location but crowded,341.17,5.7,Flight,60 mins,7
POI_02583,Friends,4,56-65,China,9.1,8.5,Highly recommended destination,432.25,4.4,Cruise,30 mins,9.3
POI_02584,Friends,6,65+,South Korea,6.8,7.3,Highly recommended destination,158.72,3.8,Train,120 mins,6.8
POI_02585,Family,4,36-45,Germany,9.4,8.8,Unforgettable memories created,631.69,8.7,Train,90 mins,9.3
POI_02586,Couple,2,36-45,Germany,10,9.8,Perfect for families,565.7,8.3,Car,60 mins,9
POI_02587,Friends,4,36-45,China,7.5,8.3,Good value for money,119.16,6.3,Train,96 hours,8
POI_02588,Friends,4,36-45,China,7.6,8.1,Perfect for families,370.74,4.4,Car,180 mins,7.5
POI_02589,Solo,1,36-45,Canada,5.6,6.1,Unforgettable memories created,313.53,3.1,Train,60 mins,6.2
POI_02590,Friends,7,46-55,Germany,8.2,8.9,Unforgettable memories created,507.81,4.6,Train,48 hours,9.1
POI_02591,Couple,2,46-55,India,10,9.6,Excellent facilities and staff,596.62,7.8,Car,180 mins,10
POI_02592,Family,5,36-45,Japan,8.3,8.6,Perfect for families,626.03,4.4,Cruise,30 mins,8.4
POI_02593,Solo,1,46-55,Australia,10,9.8,Highly recommended destination,569.66,5.1,Cruise,60 mins,10
POI_02594,Friends,4,65+,Germany,7.5,7.8,Excellent facilities and staff,313.55,5.4,Car,96 hours,7.4
POI_02595,Solo,1,26-35,China,8.9,9.3,Breathtaking views,527.15,7.8,Cruise,72 hours,8.8
POI_02596,Friends,3,65+,China,9.4,9.4,Excellent facilities and staff,154.12,6.7,Train,30 mins,9.6
POI_02597,Friends,4,18-25,United Kingdom,8.5,8,Beautiful location but crowded,410.96,6.2,Flight,60 mins,8.4
POI_02598,Friends,7,46-55,Japan,7.8,8.2,Excellent facilities and staff,432.92,6.2,Train,120 mins,7.8
POI_02599,Couple,2,65+,France,9.7,9.3,Beautiful location but crowded,137.78,6.3,Flight,90 mins,9.6
POI_02600,Family,5,56-65,India,6.6,7.1,Unforgettable memories created,247.85,6,Car,30 mins,7
POI_02601,Solo,1,18-25,Japan,6.8,7.5,Could be better maintained,94.92,7.3,Bus,120 mins,8.1
POI_02602,Friends,7,65+,Australia,6.2,6.8,Peaceful and relaxing atmosphere,282.5,4.5,Car,120 mins,6.8
POI_02603,Couple,2,65+,United Kingdom,9.6,9.3,Unforgettable memories created,571.04,8,Bus,180 mins,8.7
POI_02604,Solo,1,26-35,United States,9.1,9.7,Unforgettable memories created,139.93,8.7,Train,120 hours,9.2
POI_02605,Family,3,65+,Canada,6.1,6.7,Breathtaking views,279.59,4.2,Cruise,90 mins,6.3
POI_02606,Friends,7,26-35,South Korea,8.5,8.1,Unforgettable memories created,288.05,6,Flight,90 mins,7.3
POI_02607,Solo,1,26-35,France,7,6.5,Could be better maintained,100.86,4.4,Flight,90 mins,7.1
POI_02608,Solo,1,56-65,South Korea,6.5,6.3,Highly recommended destination,494.4,4.6,Train,180 mins,6.9
POI_02609,Friends,4,36-45,Japan,10,9.6,Breathtaking views,610.87,8.4,Flight,90 mins,9.8
POI_02610,Couple,2,26-35,United States,9.6,9.3,Good value for money,247.26,8.1,Car,96 hours,9.4
POI_02611,Family,3,56-65,India,9.6,9.2,Perfect for families,198.54,7.6,Train,30 mins,10
POI_02612,Family,5,36-45,United Kingdom,6.6,6.4,Beautiful location but crowded,223,6.3,Flight,90 mins,6.8
POI_02613,Family,3,46-55,Canada,5.8,6,Good value for money,433.79,5.9,Car,48 hours,5.7
POI_02614,Family,4,36-45,India,7.5,8.2,Beautiful location but crowded,264.01,6.3,Flight,60 mins,8
