POI_ID,Company_ID,Company_Name,HQ_Country,Service_Type,FY_Year,Total_Customers_To_POI,Active_Tourists,Avg_Customer_Rating,Revenue(USD),Marketing_Expenditure_USD,Avg_Booking_Value,Destinations_Preference_Index,Tech_Adaptability_index,Digital_Channel_Share,Customer_Retention,Avg_Trip_Cost_USD,Commission,CSR_Focus_index,Reviews,Booking_Platforms
POI_02226,COMP_2226,Four Seasons Hotels,United Kingdom,Resort Management,2022,66973,52809,3.9,483067294,43696918,991,80,76,0.788,0.813,1516,65551849,77,61800,Own Platform
POI_02227,COMP_2227,Ritz-Carlton - Toronto,France,Adventure Tourism,2024,94863,78710,4.6,400180013,46360611,946,80,72,0.735,0.862,1872,66656300,86,70199,Orbitz
POI_02228,COMP_2228,Ritz-Carlton,United Kingdom,Cruise Line,2020,195511,157864,3.5,733264955,79170432,1807,90,63,0.792,0.801,2653,146415692,84,56999,Trivago
POI_02229,COMP_2229,Mandarin Oriental,France,Eco-Tourism,2021,3261,2324,4.2,31456898,3449751,355,90,93,0.764,0.893,772,5618412,80,11940,Orbitz
POI_02230,COMP_2230,Aman Resorts - Bangkok,United States,Hotel Chain,2022,49361,36449,3.5,778560996,99489326,2960,83,84,0.84,0.839,4659,99453301,72,30473,Airbnb
POI_02231,COMP_2231,Aman Resorts,France,Resort Management,2022,40678,36510,2.8,344347265,29946196,761,70,76,0.799,0.782,1275,58552483,59,48600,Qunar
POI_02232,COMP_2232,Six Senses,United States,Corporate Travel,2023,13699,10171,3.5,369968494,39915505,777,90,68,0.821,0.844,1241,66902734,78,56999,Hotels.com
POI_02233,COMP_2233,Rosewood Hotels,France,Resort Management,2024,51153,39481,3.3,470294821,43882396,1183,85,77,0.707,0.796,1701,87425044,75,52368,Qunar
POI_02234,COMP_2234,Rosewood Hotels Resorts,United Kingdom,Hotel Chain,2024,112576,94665,4.3,357829773,35454466,886,84,87,0.713,0.893,1388,49048163,68,66599,Multiple Platforms
POI_02235,COMP_2235,Belmond,France,Cruise Line,2023,47830,37953,4.5,301118121,24362323,713,78,83,0.828,0.825,1416,37911022,83,69000,TripAdvisor
POI_02236,COMP_2236,Soneva,United States,Eco-Tourism,2021,10722,8116,4.1,165105749,20017436,338,79,84,0.694,0.818,787,28478881,76,64199,Hostelworld
POI_02237,COMP_2237,One&Only Resorts,France,Resort Management,2022,53846,39541,3.8,587223591,92090718,1467,90,85,0.798,0.813,2127,91784385,72,60600,HomeAway
POI_02238,COMP_2238,Jumeirah Group,United Kingdom,Online Travel Agency,2022,1474,1186,4.2,230143896,30700999,1436,89,81,0.778,0.876,3473,36690577,72,21221,Vrbo
POI_02239,COMP_2239,Fairmont Hotels,France,Resort Management,2024,109225,94819,4.3,216284435,35883893,495,84,71,0.886,0.902,767,41918792,72,66599,TripAdvisor
POI_02240,COMP_2240,Fairmont Hotels International,France,Resort Management,2020,116729,97621,3.0,26298155,2898618,659,84,87,0.584,0.809,1448,2380572,70,4219,Ctrip
POI_02241,COMP_2241,Shangri-La Hotels,United Kingdom,Resort Management,2023,132143,101822,3.1,2449798662,369719406,5770,75,62,0.715,0.737,9094,310750497,78,52200,Multiple Platforms
POI_02242,COMP_2242,Peninsula Hotels - Toronto,France,Hotel Chain,2022,86913,64225,3.5,230508446,31035775,577,87,69,0.616,0.83,1363,33995525,76,56999,Expedia
POI_02243,COMP_2243,Peninsula Hotels,United States,Hotel Chain,2023,7058,5944,2.0,585506034,96976628,1358,80,64,0.509,0.697,2947,105739228,59,39000,Hotels.com
POI_02244,COMP_2244,Peninsula Hotels International,United Kingdom,Hotel Chain,2023,6022,5145,3.5,680109476,98449855,1676,83,67,0.836,0.825,3049,67986424,82,50021,Airbnb
POI_02245,COMP_2245,Banyan Tree Hotels - Los Angeles,France,Resort Management,2020,5284,4592,3.8,638395921,87666560,1251,88,75,0.71,0.79,3024,119773093,79,60600,Travelocity
POI_02246,COMP_2246,Banyan Tree Hotels,France,Resort Management,2024,68076,58693,3.7,970914462,49109366,2172,82,77,0.854,0.789,3747,150690972,78,59399,Hotels.com
POI_02247,COMP_2247,Anantara Hotels,France,Hotel Chain,2023,23965,18355,4.3,1124281988,105368329,2697,80,75,0.864,0.908,4227,105513020,83,66599,Own Platform
POI_02248,COMP_2248,Anantara Hotels Experiences,United States,Resort Management,2021,166717,121576,4.8,1344544894,194741768,2798,86,100,0.841,0.845,5485,149193762,79,72600,MakeMyTrip
POI_02249,COMP_2249,Minor Hotels - Sydney,United States,Resort Management,2021,61306,44997,4.0,894504733,139346120,2112,91,94,0.857,0.815,4753,82671418,88,63000,Ctrip
POI_02250,COMP_2250,Minor Hotels,United Kingdom,Hotel Chain,2020,92078,65348,4.0,574304094,73100850,1194,85,84,0.729,0.837,1944,83698977,89,63000,Hotels.com
POI_02251,COMP_2251,Minor Hotels Resorts,France,Hotel Chain,2023,52386,41530,4.0,398037411,35820001,780,75,89,0.881,0.801,1549,79308229,69,63000,Expedia
POI_02252,COMP_2252,Centara Hotels & Resorts - Paris,France,Hotel Chain,2020,63635,47695,4.2,3925155224,374790629,8705,77,81,0.693,0.832,18661,601372349,75,65400,Orbitz
POI_02253,COMP_2253,Centara Hotels & Resorts,France,Resort Management,2021,9187,6444,5.0,1020432691,85878558,1914,88,100,0.849,0.912,3240,96752689,83,75000,Hotels.com
POI_02254,COMP_2254,Marriott International - Paris,United Kingdom,Adventure Tourism,2021,73361,54058,3.5,3980684381,765701113,9020,84,71,0.811,0.822,17008,583631770,74,56999,MakeMyTrip
POI_02255,COMP_2255,Marriott International,United States,Eco-Tourism,2021,23903,17468,3.3,761597111,142740725,2046,87,65,0.626,0.781,3195,122311823,64,54599,HomeAway
POI_02256,COMP_2256,Hilton Worldwide,United Kingdom,Tour Operator,2024,57438,40766,3.5,475931211,57616976,1093,90,74,0.767,0.804,2700,85163286,76,51118,Expedia
POI_02257,COMP_2257,InterContinental Hotels Group - Toronto,United Kingdom,Hotel Chain,2021,11379,9934,4.8,854809680,161863933,1654,88,73,0.865,0.894,3099,118576441,80,72600,Qunar
POI_02258,COMP_2258,InterContinental Hotels Group,France,Hotel Chain,2023,87309,66556,3.8,1323424499,261358405,2865,75,91,0.879,0.817,7099,210903106,79,60600,Ctrip
POI_02259,COMP_2259,Wyndham Hotels & Resorts - Singapore,France,Hotel Chain,2023,56135,39634,4.8,172825444,29255751,378,97,100,0.915,0.856,822,26874722,89,72600,Airbnb
POI_02260,COMP_2260,Wyndham Hotels & Resorts,France,Resort Management,2021,82933,69867,3.9,245383631,17299856,639,89,74,0.702,0.841,1522,27253775,71,61800,Tuniu
POI_02261,COMP_2261,Wyndham Hotels & Resorts Experiences,United States,Hotel Chain,2020,14295,10392,4.7,513638432,31518765,1609,78,99,0.896,0.885,3402,78634391,92,56288,Kayak
POI_02262,COMP_2262,Accor - Shanghai,United States,Destination Management,2020,37152,26836,4.2,687522863,117804810,1604,80,68,0.86,0.81,3079,87174563,84,65400,MakeMyTrip
POI_02263,COMP_2263,Accor,United States,Tour Operator,2021,74192,59074,3.6,975442534,160342155,1961,80,76,0.641,0.809,3292,163167476,64,58199,Direct Website
POI_02264,COMP_2264,Best Western Hotels & Resorts,United Kingdom,Resort Management,2022,26456,21003,4.2,2353341779,446249287,5019,86,92,0.913,0.878,10721,387862688,70,65400,Airbnb
POI_02265,COMP_2265,Hyatt Hotels Corporation - Los Angeles,France,Resort Management,2022,30612,23533,3.8,2097368714,337377462,5157,91,76,0.775,0.831,9163,200954803,79,60600,Agoda
POI_02266,COMP_2266,Hyatt Hotels Corporation,France,Resort Management,2024,134684,111403,4.4,412632180,77626849,911,82,80,0.742,0.842,1478,62768059,78,67800,Ctrip
POI_02267,COMP_2267,Radisson Hotel Group - Miami,France,Resort Management,2023,159891,126035,3.9,2503783616,446751568,6164,81,92,0.767,0.881,10515,373348872,80,61800,Vrbo
POI_02268,COMP_2268,Radisson Hotel Group,United Kingdom,Resort Management,2020,30182,23664,2.9,2636400303,228734676,6099,79,64,0.68,0.794,8668,229758445,60,49800,Airbnb
POI_02269,COMP_2269,Choice Hotels International,France,Hotel Chain,2023,112419,101071,4.0,1327489383,98218864,11886,91,76,0.699,0.875,22665,142810278,84,15171,Booking.com
POI_02270,COMP_2270,Expedia Group,France,Hotel Chain,2021,19946,16092,3.6,124980257,6547310,1759,85,68,0.765,0.801,2554,22899015,83,8914,Multiple Platforms
POI_02271,COMP_2271,Booking Holdings - Barcelona,United States,Tour Operator,2023,38007,32847,4.2,606548973,38908947,1307,79,74,0.797,0.841,1986,67914295,82,65400,Travelocity
POI_02272,COMP_2272,Booking Holdings,France,Online Travel Agency,2020,168622,134682,3.0,2244832365,321022042,5783,72,70,0.765,0.788,11754,443478532,80,51000,Airbnb
POI_02273,COMP_2273,Airbnb - Tokyo,France,Eco-Tourism,2024,21517,17967,4.9,190758049,10414939,547,89,79,0.794,0.884,1133,29111676,90,63462,Direct Website
POI_02274,COMP_2274,Airbnb,France,Adventure Tourism,2021,76599,60709,3.3,206972823,33184556,1466,86,87,0.653,0.844,2718,26314688,82,17578,Own Platform
POI_02275,COMP_2275,Airbnb Ventures,United States,Cruise Line,2022,267006,216817,4.3,1309948316,114257550,3365,88,79,0.882,0.872,8150,148955597,76,66599,Booking.com
POI_02276,COMP_2276,TripAdvisor,France,Eco-Tourism,2021,7367,5347,2.9,2610859352,425742218,5543,76,64,0.72,0.761,9457,288866695,67,49800,Booking.com
POI_02277,COMP_2277,TripAdvisor Tours,United States,Tour Operator,2021,4562,3797,3.8,407408919,39032343,1873,85,77,0.847,0.849,2530,81422488,74,28133,Qunar
POI_02278,COMP_2278,Carnival Corporation,France,Adventure Tourism,2020,27359,21325,4.0,225141786,15671119,502,88,79,0.799,0.835,1133,44589081,85,63000,Priceline
POI_02279,COMP_2279,Royal Caribbean Group,United States,Hotel Chain,2024,94936,78931,3.1,12530423,2277858,588,74,70,0.799,0.83,1230,1631787,68,2541,Direct Website
POI_02280,COMP_2280,Royal Caribbean Group Travel,France,Travel Agency,2022,80925,62665,4.5,783099733,74582192,1476,80,95,0.763,0.858,2645,109212168,71,69000,Booking.com
POI_02281,COMP_2281,Norwegian Cruise Line,United Kingdom,Cruise Line,2021,15308,13673,3.1,2108392198,249362014,5670,69,72,0.688,0.805,11124,285056585,62,52200,Tuniu
POI_02282,COMP_2282,TUI Group,United Kingdom,Cruise Line,2024,20359,14268,3.9,1003576301,121388281,2603,86,71,0.67,0.835,3635,188532086,75,61800,Vrbo
POI_02283,COMP_2283,Thomas Cook,France,Resort Management,2022,158294,128216,3.6,574649146,41866826,3949,83,70,0.832,0.854,9286,72663478,67,20913,Airbnb
POI_02284,COMP_2284,G Adventures,France,Adventure Tourism,2020,18341,16472,5.0,1246497131,159644019,2582,83,83,0.752,0.924,3895,195225804,93,75000,Multiple Platforms
POI_02285,COMP_2285,Intrepid Travel - Tokyo,France,Travel Agency,2021,13067,10143,2.8,271167861,45573835,1611,70,61,0.781,0.719,2707,31175568,75,21200,Vrbo
POI_02286,COMP_2286,Intrepid Travel,United States,Travel Agency,2021,27483,23590,3.4,2060929129,360339506,4195,88,63,0.744,0.766,7579,343928670,83,55799,Tuniu
POI_02287,COMP_2287,Abercrombie & Kent - Toronto,United States,Resort Management,2023,11770,9940,4.1,693117993,49046399,1544,85,75,0.876,0.822,2369,103126753,81,64199,Tuniu
POI_02288,COMP_2288,Abercrombie & Kent,United States,Tour Operator,2023,81185,62073,3.3,135689440,12431104,297,70,77,0.621,0.842,590,10905449,72,54599,Hotels.com
POI_02289,COMP_2289,Trafalgar Tours - Dubai,United States,Tour Operator,2024,83419,66773,4.3,1061324570,85265251,2239,78,82,0.892,0.892,3913,159230226,84,66599,Hostelworld
POI_02290,COMP_2290,Trafalgar Tours,United Kingdom,Tour Operator,2024,73342,57238,3.8,406672029,65006173,842,81,82,0.706,0.809,2044,68010758,74,60600,Kayak
POI_02291,COMP_2291,Contiki - Dubai,France,Destination Management,2021,5366,4732,4.0,3970628345,408843684,8250,86,80,0.727,0.822,16554,698373801,72,63000,Orbitz
POI_02292,COMP_2292,Contiki,United Kingdom,Eco-Tourism,2023,22518,19208,4.4,2581077681,244251651,6009,84,83,0.867,0.83,11252,296162384,83,67800,Trivago
POI_02293,COMP_2293,Insight Vacations,France,Online Travel Agency,2024,136722,119812,4.5,640909820,117953963,1365,77,95,0.852,0.886,2007,66753377,76,63887,TripAdvisor
POI_02294,COMP_2294,Insight Vacations Holdings,United Kingdom,Resort Management,2020,89069,72146,4.6,81958345,5242018,432,89,91,0.798,0.899,564,11521052,80,31837,Airbnb
POI_02295,COMP_2295,Collette Tours,United States,Tour Operator,2021,81973,58308,3.5,804467667,155762167,1658,76,77,0.693,0.794,2777,85086031,67,56999,Own Platform
POI_02296,COMP_2296,Collette Tours Experiences,United Kingdom,Tour Operator,2021,3348,2453,4.4,1133174455,124919568,2393,88,99,0.826,0.891,4129,116223959,73,67800,Booking.com
POI_02297,COMP_2297,Tauck,United States,Cruise Line,2022,191061,147073,4.3,2203579724,274490668,4390,82,87,0.788,0.811,8997,235548285,87,66599,HomeAway
POI_02298,COMP_2298,Globus - Dubai,United States,Tour Operator,2021,51739,37843,4.1,238612058,18191609,575,87,96,0.902,0.884,784,39342266,76,64199,Expedia
POI_02299,COMP_2299,Globus,France,Adventure Tourism,2020,32779,25944,3.9,310457645,39959076,635,78,92,0.897,0.821,1368,44835394,80,61800,Trivago
POI_02300,COMP_2300,Cosmos - Toronto,United Kingdom,Online Travel Agency,2024,132787,115402,3.8,138835463,21057453,366,80,84,0.712,0.873,605,17051992,70,60600,Orbitz
POI_02301,COMP_2301,Cosmos,United Kingdom,Travel Agency,2023,25069,18257,3.4,1955863830,351125054,4456,76,73,0.773,0.814,9168,387461052,66,55799,Vrbo
POI_02302,COMP_2302,Gate 1 Travel,France,Travel Agency,2020,108026,76331,3.4,218957390,21042666,1673,70,86,0.804,0.772,2916,40266644,82,14825,Agoda
POI_02303,COMP_2303,Grand Circle Travel,United Kingdom,Online Travel Agency,2022,199481,162920,4.4,965589598,166936197,1947,85,96,0.898,0.846,3254,101814837,86,65834,Qunar
POI_02304,COMP_2304,Road Scholar,France,Travel Agency,2022,3148,2286,3.4,35404284,6720368,538,73,79,0.743,0.789,773,4867924,70,8174,Ctrip
POI_02305,COMP_2305,Road Scholar Partners,United Kingdom,Eco-Tourism,2024,19938,15088,4.3,908861720,153789226,1889,94,96,0.816,0.868,3554,110232193,76,66599,Expedia
POI_02306,COMP_2306,Adventure Travel Trade Association - Shanghai,France,Online Travel Agency,2021,3744,3096,4.7,388489620,54433870,807,86,81,0.776,0.886,1734,76510660,80,71399,MakeMyTrip
POI_02307,COMP_2307,Adventure Travel Trade Association,United Kingdom,Travel Agency,2023,10084,7902,3.9,938783678,115842406,1929,91,85,0.674,0.874,2663,178457304,73,61800,Multiple Platforms
POI_02308,COMP_2308,Pacific Delight Tours - Dubai,United Kingdom,Tour Operator,2024,15387,11426,3.6,543706358,70465972,3213,82,65,0.765,0.84,7058,56558312,83,24357,HomeAway
POI_02309,COMP_2309,Pacific Delight Tours,United States,Tour Operator,2020,65743,53268,4.0,183768663,17354374,478,86,93,0.893,0.876,873,19458418,67,63000,MakeMyTrip
POI_02310,COMP_2310,Pacific Delight Tours Group,France,Tour Operator,2023,43500,33617,4.0,137660001,21244979,315,83,72,0.854,0.848,482,14005096,74,63000,Agoda
POI_02311,COMP_2311,China Highlights - New York,France,Corporate Travel,2020,2245,1952,4.3,535675375,75906220,1290,95,85,0.831,0.871,3031,105899762,74,66599,Priceline
POI_02312,COMP_2312,China Highlights,United States,Tour Operator,2020,7647,6781,3.5,181251028,25707660,385,85,85,0.778,0.831,896,33940203,77,56999,HomeAway
POI_02313,COMP_2313,Wendy Wu Tours - Mumbai,France,Tour Operator,2022,64601,46128,3.8,1922800393,219089215,4060,87,79,0.745,0.846,8330,340104639,75,60600,Travelocity
POI_02314,COMP_2314,Wendy Wu Tours,United Kingdom,Tour Operator,2023,13489,10416,3.8,911659597,125896907,1855,89,77,0.652,0.783,4170,163012293,71,60600,MakeMyTrip
POI_02315,COMP_2315,Cox & Kings,United Kingdom,Travel Agency,2022,23797,19036,3.0,602656740,54834305,1278,69,61,0.615,0.784,2030,49270793,67,51000,Vrbo
POI_02316,COMP_2316,Cox & Kings Partners,United Kingdom,Destination Management,2023,42683,32424,4.7,145495148,11545061,305,92,73,0.761,0.923,527,17338884,70,71399,Trivago
POI_02317,COMP_2317,Kuoni Travel - London,United Kingdom,Online Travel Agency,2024,66243,48838,3.1,2916575190,528424571,7628,72,65,0.709,0.822,13143,295649165,62,52200,MakeMyTrip
POI_02318,COMP_2318,Kuoni Travel,United States,Online Travel Agency,2022,45804,37210,4.0,119971950,19487826,1470,92,81,0.671,0.837,3454,18619798,67,11916,Qunar
POI_02319,COMP_2319,Virgin Holidays,France,Corporate Travel,2021,6227,5565,4.8,2552515875,263770075,4752,98,100,0.854,0.872,6334,378239743,77,72600,Hostelworld
POI_02320,COMP_2320,Virgin Holidays Group,United Kingdom,Corporate Travel,2022,10840,8092,3.9,1108286467,183841915,2171,82,70,0.884,0.818,4031,167495566,85,61800,Priceline
POI_02321,COMP_2321,Jet2holidays,United Kingdom,Adventure Tourism,2020,15580,13442,3.9,1602624038,164831840,3338,92,93,0.794,0.792,5818,155706894,82,61800,Qunar
POI_02322,COMP_2322,On The Beach,United Kingdom,Adventure Tourism,2023,3529,2482,3.4,875625663,60327387,2487,75,76,0.646,0.827,5915,87251657,83,40008,Hostelworld
POI_02323,COMP_2323,Travelzoo - Mumbai,United Kingdom,Online Travel Agency,2020,4722,3742,4.1,459149181,81859675,1027,87,94,0.678,0.839,2128,67039697,74,64199,Kayak
POI_02324,COMP_2324,Travelzoo,United States,Travel Agency,2022,4131,3060,4.3,2967630995,513567434,8164,86,73,0.83,0.856,12445,305270359,76,47012,Kayak
POI_02325,COMP_2325,Secret Escapes - Miami,United Kingdom,Travel Agency,2020,15198,11664,4.0,936750942,46932598,1980,87,90,0.82,0.834,4943,172648055,74,63000,Direct Website
POI_02326,COMP_2326,Secret Escapes,United Kingdom,Hotel Chain,2023,13245,10422,4.3,1373297103,113858539,2840,94,99,0.916,0.875,5000,224650075,87,66599,Hotels.com
POI_02327,COMP_2327,Luxury Gold,United States,Eco-Tourism,2023,7824,6333,4.0,1589754077,168365132,3568,81,87,0.871,0.842,7691,167354230,80,63000,Tuniu
POI_02328,COMP_2328,Scenic Luxury Cruises,United States,Cruise Line,2023,2249,1877,3.8,369608144,38707668,916,88,81,0.744,0.798,1306,61860482,82,60600,Vrbo
POI_02329,COMP_2329,Emerald Waterways,United States,Online Travel Agency,2023,25469,20834,4.4,598073740,65369163,1263,76,76,0.927,0.833,1948,49773279,81,67800,Kayak
POI_02330,COMP_2330,Emerald Waterways Experiences,France,Travel Agency,2021,32538,29178,4.3,245708646,43803496,1724,82,72,0.721,0.892,3168,32466895,88,20722,Direct Website
POI_02331,COMP_2331,Avalon Waterways - Hong Kong,France,Eco-Tourism,2021,25061,20207,3.8,167227081,28127460,631,76,79,0.656,0.823,1062,15016862,70,34157,Expedia
POI_02332,COMP_2332,Avalon Waterways,United Kingdom,Tour Operator,2020,1000,759,4.1,46858221,2516773,493,79,82,0.874,0.876,913,7783429,77,14547,TripAdvisor
POI_02333,COMP_2333,Viking Cruises - London,France,Cruise Line,2022,122368,107598,4.4,2548619613,142067655,5757,82,91,0.822,0.826,11388,347770808,69,67800,Own Platform
POI_02334,COMP_2334,Viking Cruises,France,Cruise Line,2022,76571,58826,3.8,658745922,100721777,1359,91,93,0.825,0.855,2200,67214925,85,60600,Orbitz
POI_02335,COMP_2335,Crystal Cruises,France,Cruise Line,2024,111177,96663,4.0,588800404,29764723,1204,74,86,0.825,0.862,2434,70008684,88,63000,Hotels.com
POI_02336,COMP_2336,Regent Seven Seas - Dubai,United States,Resort Management,2020,187521,144985,5.0,1951013777,118145137,4823,86,99,0.95,0.892,10485,351063399,95,65108,Own Platform
POI_02337,COMP_2337,Regent Seven Seas,United States,Corporate Travel,2024,7331,5907,3.7,21167900,2715636,150,74,74,0.64,0.812,257,4032384,79,19309,Ctrip
POI_02338,COMP_2338,Regent Seven Seas Ventures,United Kingdom,Cruise Line,2024,202359,147107,3.9,512551022,54130141,1195,75,91,0.696,0.814,2907,86080560,72,61800,TripAdvisor
POI_02339,COMP_2339,Seabourn - New York,France,Resort Management,2020,3066,2317,3.8,152063173,10758029,1139,75,71,0.796,0.813,1958,27265918,81,16855,Expedia
POI_02340,COMP_2340,Seabourn,United States,Adventure Tourism,2024,75862,68126,4.2,725286986,50998487,1757,84,76,0.875,0.885,4002,128112401,69,65400,Hotwire
POI_02341,COMP_2341,Club Med,United States,Corporate Travel,2021,8973,7397,4.1,629786757,87936006,1359,94,76,0.876,0.848,1941,62921933,76,64199,Orbitz
POI_02342,COMP_2342,Sandals Resorts,France,Resort Management,2022,58097,47141,3.9,1014760804,151876480,2174,91,85,0.756,0.815,3920,169381875,82,61800,Airbnb
POI_02343,COMP_2343,Beaches Resorts - Hong Kong,France,Hotel Chain,2024,85997,76166,3.6,2087932416,297092846,4387,77,87,0.641,0.766,8147,402419105,74,58199,Airbnb
POI_02344,COMP_2344,Beaches Resorts,United States,Resort Management,2022,116005,92863,4.4,449015005,56204359,1050,86,79,0.864,0.886,1567,45173570,87,67800,Expedia
POI_02345,COMP_2345,RIU Hotels & Resorts,United Kingdom,Resort Management,2020,63491,46351,4.2,1304939701,185755743,2829,81,90,0.68,0.895,4544,243686301,82,65400,Elong
POI_02346,COMP_2346,RIU Hotels & Resorts Tours,United States,Hotel Chain,2024,10985,8902,4.6,346044295,51570894,842,81,97,0.786,0.847,1901,67788201,80,70199,Direct Website
POI_02347,COMP_2347,Atlantis Resorts,United Kingdom,Hotel Chain,2021,63265,50463,3.8,209127429,21494226,424,86,79,0.841,0.81,915,38944442,66,60600,Hotwire
POI_02348,COMP_2348,Atlantis Resorts Resorts,United Kingdom,Resort Management,2024,65279,55315,4.5,563970340,98951344,1102,92,78,0.894,0.891,2615,45930154,77,69000,Airbnb
POI_02349,COMP_2349,Four Seasons Hotels,France,Resort Management,2023,2753,2010,4.2,3440551364,670469177,6839,93,76,0.836,0.859,9346,330563413,84,65400,Direct Website
POI_02350,COMP_2350,Ritz-Carlton - Barcelona,United Kingdom,Adventure Tourism,2024,13865,10377,5.0,107850009,17526248,1165,94,83,0.825,0.932,2539,13183350,91,14055,MakeMyTrip
POI_02351,COMP_2351,Ritz-Carlton,United Kingdom,Cruise Line,2022,126163,100212,4.0,251912506,29511350,501,84,74,0.672,0.857,1074,46761626,83,61350,Direct Website
POI_02352,COMP_2352,Ritz-Carlton Experiences,United States,Resort Management,2023,164708,127332,3.9,1332131030,216188729,2778,86,83,0.766,0.797,4341,248320268,71,60342,HomeAway
POI_02353,COMP_2353,Mandarin Oriental - Paris,United States,Corporate Travel,2021,52889,38824,4.3,1584518860,131757832,6152,94,79,0.728,0.824,13157,296975365,76,35430,Tuniu
POI_02354,COMP_2354,Mandarin Oriental,United Kingdom,Resort Management,2022,162439,120399,4.0,402434168,55547423,946,86,86,0.898,0.804,1312,64499515,78,63000,HomeAway
POI_02355,COMP_2355,Aman Resorts - Toronto,United States,Hotel Chain,2024,1102,913,4.3,270286073,45983730,653,93,97,0.865,0.828,1019,46810850,85,66599,Agoda
POI_02356,COMP_2356,Aman Resorts,France,Resort Management,2022,37311,29598,4.1,806939947,145578131,1683,78,80,0.692,0.802,3664,135454985,75,64199,Travelocity
POI_02357,COMP_2357,Six Senses - Bangkok,France,Eco-Tourism,2020,5067,4157,4.0,439467600,59761929,1058,75,86,0.733,0.85,2570,44914890,75,61899,MakeMyTrip
POI_02358,COMP_2358,Six Senses,United Kingdom,Adventure Tourism,2020,25351,19357,3.0,923201901,83397479,3612,73,68,0.647,0.794,8986,128343923,62,34382,TripAdvisor
POI_02359,COMP_2359,Rosewood Hotels - Los Angeles,United States,Hotel Chain,2020,49613,39458,3.1,722990787,128437329,2128,87,82,0.823,0.743,3814,71577509,68,37289,Orbitz
POI_02360,COMP_2360,Rosewood Hotels,France,Hotel Chain,2024,68546,56615,4.1,1041882972,68588955,2283,81,84,0.824,0.878,3717,168642332,86,64199,Direct Website
POI_02361,COMP_2361,Belmond - Miami,United Kingdom,Travel Agency,2023,33696,28134,3.6,812778109,94841564,1999,71,83,0.834,0.861,4697,68369080,70,58199,Vrbo
POI_02362,COMP_2362,Belmond,France,Hotel Chain,2021,41035,32901,4.6,1462877298,223206382,3508,82,87,0.902,0.885,8245,271196823,90,70199,TripAdvisor
POI_02363,COMP_2363,Soneva - Rome,France,Cruise Line,2022,115487,93527,3.9,1623681851,87239399,3564,93,66,0.708,0.788,4817,267885463,70,61800,Booking.com
POI_02364,COMP_2364,Soneva,France,Adventure Tourism,2022,20814,16185,4.0,449525530,34133784,1098,84,79,0.746,0.827,2700,37933412,69,63000,TripAdvisor
POI_02365,COMP_2365,Soneva Holdings,United States,Adventure Tourism,2023,52033,44380,3.9,305042140,39609557,747,75,82,0.865,0.786,1015,41820114,70,61800,MakeMyTrip
POI_02366,COMP_2366,One&Only Resorts,United States,Hotel Chain,2024,17051,12036,3.8,1051461451,181517589,5425,86,75,0.676,0.875,11744,118369791,86,23852,Agoda
POI_02367,COMP_2367,One&Only Resorts Partners,France,Resort Management,2023,43810,30717,3.7,426180578,50567494,5697,89,66,0.764,0.838,7767,64839145,65,9111,Travelocity
POI_02368,COMP_2368,Jumeirah Group,France,Travel Agency,2022,25334,17941,4.1,72062309,5971455,1145,78,87,0.689,0.817,2006,10240700,75,9030,Own Platform
POI_02369,COMP_2369,Fairmont Hotels,United States,Resort Management,2021,15465,12325,4.2,1104016369,68870774,2203,79,78,0.706,0.889,5417,147386777,87,65400,Booking.com
POI_02370,COMP_2370,Fairmont Hotels Hotels,United States,Hotel Chain,2021,101767,84295,4.1,201309457,20281181,559,87,72,0.806,0.802,1018,37195239,67,47131,Trivago
POI_02371,COMP_2371,Shangri-La Hotels,United Kingdom,Hotel Chain,2022,49315,39299,3.7,189904820,18669137,486,79,92,0.81,0.829,1167,30361996,83,59399,Expedia
POI_02372,COMP_2372,Peninsula Hotels,France,Resort Management,2023,1806,1558,4.7,117462827,11745667,924,86,75,0.875,0.877,2006,19273103,73,18086,Ctrip
POI_02373,COMP_2373,Banyan Tree Hotels,France,Resort Management,2024,175045,133341,4.3,327397837,29296454,745,80,93,0.865,0.877,1026,32370150,69,66599,Vrbo
POI_02374,COMP_2374,Banyan Tree Hotels Tours,France,Resort Management,2021,137930,111521,4.7,572538855,108155569,2519,88,94,0.732,0.913,5171,57671112,93,37383,TripAdvisor
POI_02375,COMP_2375,Anantara Hotels - Barcelona,United States,Resort Management,2024,7406,5293,5.0,853090705,146969160,1655,94,100,0.795,0.865,2510,129612465,73,75000,Airbnb
POI_02376,COMP_2376,Anantara Hotels,France,Hotel Chain,2022,29431,24625,3.3,73905520,10171960,955,74,67,0.685,0.784,2280,14395416,69,10326,Kayak
POI_02377,COMP_2377,Minor Hotels,United Kingdom,Resort Management,2021,102402,91616,3.4,679708302,43757445,3558,77,72,0.689,0.85,5486,69099521,68,24886,Elong
POI_02378,COMP_2378,Centara Hotels & Resorts - Los Angeles,United Kingdom,Hotel Chain,2023,9519,8250,4.2,288459544,18537267,986,92,92,0.774,0.818,1806,46496421,81,48531,Priceline
POI_02379,COMP_2379,Centara Hotels & Resorts,United States,Hotel Chain,2022,70746,62266,3.7,688018989,119886605,1519,89,69,0.699,0.813,2103,62697897,80,59399,Hostelworld
