POI_ID,Common_Travel_Partner,Total_Visitors,Dominant_Age_Group,Origin_Country,Average_Sentiment_Score,Average_Rating,Reviews,Avg_spend_per_head,Accesebility_index,Travel_mode,time_spent,Overall_experience
POI_02201,Solo,108843,26-35,Others,75.1,4.3,15259,608,69,Flight,216.1,Excellent
POI_02202,Solo,16862,56-65,Japan,74.6,4.1,2316,796,51,Cruise,77.5,Excellent
POI_02203,Couple,86330,46-55,Switzerland,67.4,3.5,11136,534,70,Flight,2.8,Good
POI_02204,Friends Group,151894,18-25,Others,52.1,2.8,18105,342,76,Flight,217.1,Average
POI_02205,Solo,195931,65+,Singapore,87.3,4.8,28841,1185,82,Flight,190.8,Outstanding
POI_02206,Couple,186523,46-55,Others,80.1,4.3,26150,1058,88,Flight,234.9,Excellent
POI_02207,Couple,268106,46-55,United Kingdom,76.6,4.5,38339,843,65,Train,291.5,Excellent
POI_02208,Couple,72578,36-45,Others,55.3,3.5,9362,577,58,Cruise,74.8,Good
POI_02209,Couple,83274,46-55,Mexico,81.8,5.0,12491,436,60,Train,48.9,Outstanding
POI_02210,Couple,55995,46-55,Netherlands,70.4,4.1,7693,369,62,Train,49.1,Excellent
POI_02211,Solo,66091,56-65,Others,51.9,2.6,7692,536,87,Flight,56.1,Average
POI_02212,Family,34727,36-45,France,89.0,5.0,5209,240,77,Car/Road Trip,74.9,Outstanding
POI_02213,Family,8884,36-45,United States,68.5,3.8,1183,355,84,Flight,4.1,Good
POI_02214,Friends Group,44704,26-35,Russia,67.1,3.5,5766,226,74,Bus/Coach,92.1,Good
POI_02215,Couple,66288,26-35,India,78.8,5.0,9943,265,82,Flight,87.3,Outstanding
POI_02216,Solo,124208,26-35,Canada,64.1,3.8,16544,295,67,Flight,77.9,Good
POI_02217,Solo,100532,18-25,China,60.6,3.6,13109,160,84,Flight,44.8,Good
POI_02218,Couple,63316,36-45,India,70.7,4.0,8610,324,66,Car/Road Trip,101.4,Excellent
POI_02219,Family,50699,36-45,Germany,71.5,3.7,6682,394,73,Car/Road Trip,138.5,Good
POI_02220,Solo,78804,18-25,Germany,68.6,4.0,10717,111,57,Bus/Coach,49.1,Excellent
POI_02221,Friends Group,58097,26-35,Germany,82.3,4.5,8307,246,79,Flight,110.0,Outstanding
POI_02222,Couple,109217,26-35,China,70.5,4.1,15006,192,71,Train,89.0,Excellent
POI_02223,Couple,62650,46-55,Germany,61.3,3.3,7906,723,70,Flight,147.3,Good
POI_02224,Family,131891,46-55,India,68.0,4.0,17937,567,65,Car/Road Trip,200.9,Excellent
POI_02225,Business,77098,26-35,Others,82.7,4.6,11132,306,53,Bus/Coach,110.3,Outstanding
POI_02226,Family,66973,46-55,Singapore,74.8,3.9,9014,854,80,Flight,179.9,Excellent
POI_02227,Couple,22245,26-35,China,72.9,4.6,3212,256,65,Flight,46.1,Excellent
POI_02228,Family,195511,36-45,United Kingdom,60.9,3.5,25220,744,82,Flight,386.7,Good
POI_02229,Family,18549,36-45,Brazil,69.1,4.2,2574,275,69,Bus/Coach,112.9,Excellent
POI_02230,Family,49361,36-45,United Kingdom,57.7,3.5,6367,322,69,Car/Road Trip,127.0,Good
POI_02231,Solo,40678,26-35,Others,57.0,2.8,4848,330,64,Car/Road Trip,136.8,Average
POI_02232,Family,19240,46-55,Japan,57.8,3.5,2481,575,82,Flight,40.2,Good
POI_02233,Family,51153,46-55,Others,62.7,3.3,6455,731,86,Flight,186.2,Good
POI_02234,Family,112576,36-45,United States,70.7,4.3,15783,497,65,Cruise,140.9,Excellent
POI_02235,Friends Group,172171,26-35,Italy,70.4,4.5,24620,417,64,Car/Road Trip,158.5,Excellent
POI_02236,Couple,3825,36-45,China,63.0,4.1,525,293,70,Car/Road Trip,52.8,Good
POI_02237,Friends Group,53846,26-35,United States,69.5,3.8,7172,451,89,Flight,112.6,Good
POI_02238,Solo,129030,26-35,Australia,77.7,4.2,17909,209,65,Train,0.6,Excellent
POI_02239,Family,131655,46-55,France,70.4,4.3,18458,784,70,Flight,128.0,Excellent
POI_02240,Friends Group,116729,26-35,United Kingdom,46.9,3.0,14240,455,76,Flight,143.2,Average
POI_02241,Solo,132143,26-35,Singapore,51.8,3.1,16306,296,74,Car/Road Trip,141.0,Average
POI_02242,Couple,86913,36-45,South Korea,64.1,3.5,11211,289,76,Car/Road Trip,63.0,Good
POI_02243,Business,30433,46-55,Brazil,35.2,2.0,3286,581,67,Flight,69.3,Below Average
POI_02244,Friends Group,108804,26-35,Germany,65.7,3.5,14035,314,65,Flight,90.7,Good
POI_02245,Family,187067,36-45,Germany,60.2,3.8,24917,607,86,Flight,190.9,Good
POI_02246,Couple,68076,36-45,Others,61.4,3.7,8972,478,63,Car/Road Trip,109.6,Good
POI_02247,Couple,60915,46-55,Germany,71.1,4.3,8540,361,79,Train,85.2,Excellent
POI_02248,Couple,166717,46-55,Others,81.5,4.8,24540,651,64,Train,128.9,Outstanding
POI_02249,Business,61306,36-45,Russia,72.4,4.0,8337,531,76,Flight,162.2,Excellent
POI_02250,Solo,36524,18-25,France,71.3,4.0,4967,119,73,Bus/Coach,46.2,Excellent
POI_02251,Business,113422,26-35,Mexico,63.7,4.0,15425,289,69,Flight,118.4,Good
POI_02252,Couple,63635,26-35,Singapore,65.6,4.2,8832,307,72,Flight,109.7,Excellent
POI_02253,Couple,78696,36-45,Canada,89.0,5.0,11804,594,79,Flight,109.0,Outstanding
POI_02254,Couple,12006,26-35,China,57.0,3.5,1548,213,69,Flight,26.8,Good
POI_02255,Couple,18231,46-55,China,63.3,3.3,2300,490,67,Flight,38.1,Good
POI_02256,Solo,33421,26-35,China,57.1,3.5,4311,279,83,Flight,7.7,Good
POI_02257,Solo,139387,56-65,Canada,74.7,4.8,20517,558,83,Flight,81.2,Outstanding
POI_02258,Business,87309,36-45,Spain,61.1,3.8,11629,416,66,Flight,73.4,Good
POI_02259,Solo,56135,26-35,South Korea,79.3,4.8,8263,280,84,Flight,63.7,Outstanding
POI_02260,Solo,82933,56-65,Others,66.5,3.9,11162,1227,65,Cruise,142.3,Good
POI_02261,Business,124305,36-45,Germany,83.0,4.7,18123,363,69,Flight,87.0,Outstanding
POI_02262,Solo,94190,65+,China,77.2,4.2,13073,530,88,Flight,80.5,Excellent
POI_02263,Friends Group,74192,18-25,United States,67.3,3.6,9674,126,67,Car/Road Trip,40.9,Good
POI_02264,Friends Group,139315,18-25,Germany,73.6,4.2,19336,261,88,Flight,155.5,Excellent
POI_02265,Friends Group,157007,18-25,Italy,73.3,3.8,20913,204,65,Flight,127.3,Good
POI_02266,Business,134684,26-35,Russia,77.0,4.4,19071,321,81,Train,97.0,Excellent
POI_02267,Couple,159891,26-35,United States,67.8,3.9,21521,356,82,Flight,98.2,Good
POI_02268,Couple,86623,36-45,Italy,48.0,2.9,10446,636,69,Cruise,97.4,Average
POI_02269,Friends Group,119985,26-35,France,65.4,4.0,16317,243,86,Flight,88.2,Good
POI_02270,Solo,100256,65+,Canada,64.2,3.6,13073,572,66,Flight,74.0,Good
POI_02271,Solo,38007,56-65,United States,71.5,4.2,5275,627,81,Flight,11.1,Excellent
POI_02272,Family,168622,46-55,South Korea,53.8,3.0,20571,489,82,Flight,1.1,Average
POI_02273,Solo,21517,56-65,UAE,85.6,4.9,3197,445,66,Train,57.7,Outstanding
POI_02274,Friends Group,14627,18-25,China,59.9,3.3,1845,118,62,Train,60.8,Good
POI_02275,Family,267006,46-55,Spain,78.0,4.3,37434,1090,70,Flight,330.9,Excellent
POI_02276,Family,5622,36-45,Netherlands,57.3,2.9,678,343,77,Flight,29.3,Average
POI_02277,Family,31957,46-55,Japan,62.6,3.8,4256,453,67,Multiple Modes,12.0,Good
POI_02278,Couple,27359,36-45,United States,63.4,4.0,3720,280,68,Train,20.2,Good
POI_02279,Family,94936,46-55,Russia,53.8,3.1,11715,534,65,Flight,73.7,Average
POI_02280,Solo,13275,56-65,China,75.5,4.5,1898,500,66,Car/Road Trip,4.7,Excellent
POI_02281,Family,91719,46-55,Germany,52.4,3.1,11318,1216,86,Flight,216.3,Average
POI_02282,Couple,138805,65+,Canada,67.0,3.9,18683,1346,75,Flight,185.3,Good
POI_02283,Couple,158294,46-55,United States,62.4,3.6,20641,514,77,Car/Road Trip,158.2,Good
POI_02284,Couple,18341,36-45,United States,92.6,5.0,2751,397,76,Flight,51.8,Outstanding
POI_02285,Business,13067,36-45,United Kingdom,46.7,2.8,1557,342,83,Train,5.2,Average
POI_02286,Family,27483,46-55,United States,60.6,3.4,3506,550,68,Flight,3.6,Good
POI_02287,Solo,96254,26-35,Mexico,71.9,4.1,13225,339,74,Car/Road Trip,138.7,Excellent
POI_02288,Family,81185,46-55,United States,56.5,3.3,10245,440,72,Train,51.0,Good
POI_02289,Family,83419,46-55,United States,70.8,4.3,11695,438,69,Car/Road Trip,42.2,Excellent
POI_02290,Friends Group,73342,26-35,United Kingdom,68.6,3.8,9769,222,81,Car/Road Trip,18.2,Good
POI_02291,Couple,103566,36-45,Canada,63.7,4.0,14084,281,66,Car/Road Trip,77.6,Good
POI_02292,Solo,22518,56-65,Others,68.2,4.4,3188,521,65,Flight,74.3,Excellent
POI_02293,Business,136722,46-55,United States,72.9,4.5,19551,451,65,Car/Road Trip,0.9,Excellent
POI_02294,Solo,89069,65+,Singapore,81.1,4.6,12861,563,83,Car/Road Trip,104.6,Outstanding
POI_02295,Solo,81973,26-35,United States,58.2,3.5,10574,283,74,Flight,27.9,Good
POI_02296,Friends Group,58723,26-35,Germany,81.3,4.4,8315,274,82,Flight,17.8,Outstanding
POI_02297,Solo,191061,56-65,United States,74.6,4.3,26786,1272,79,Flight,201.2,Excellent
POI_02298,Solo,51739,56-65,Spain,64.8,4.1,7108,539,76,Flight,36.5,Excellent
POI_02299,Business,32779,36-45,Spain,66.1,3.9,4412,324,81,Flight,50.3,Good
POI_02300,Family,132787,36-45,Others,61.1,3.8,17687,291,67,Car/Road Trip,2.9,Good
POI_02301,Couple,25069,36-45,United States,52.2,3.4,3198,344,54,Multiple Modes,3.8,Good
POI_02302,Couple,39027,36-45,China,55.8,3.4,4979,343,68,Car/Road Trip,5.3,Good
POI_02303,Solo,199481,26-35,United States,79.5,4.4,28246,201,62,Bus/Coach,2.2,Excellent
POI_02304,Family,29018,36-45,Japan,52.1,3.4,3702,289,61,Train,7.0,Good
POI_02305,Business,6658,26-35,Germany,68.1,4.3,933,166,66,Multiple Modes,38.0,Excellent
POI_02306,Couple,95958,26-35,India,77.5,4.7,13990,235,64,Car/Road Trip,2.7,Outstanding
POI_02307,Couple,10943,26-35,Germany,71.8,3.9,1472,266,70,Flight,4.6,Excellent
POI_02308,Couple,51010,26-35,Canada,61.2,3.6,6651,188,68,Car/Road Trip,44.7,Good
POI_02309,Friends Group,65743,26-35,United Kingdom,69.3,4.0,8941,297,78,Flight,16.7,Excellent
POI_02310,Business,23576,26-35,China,69.5,4.0,3206,221,78,Train,41.7,Excellent
POI_02311,Friends Group,27196,26-35,Japan,74.1,4.3,3812,284,70,Flight,86.3,Excellent
POI_02312,Family,15039,36-45,Germany,56.4,3.5,1940,354,61,Train,54.2,Good
POI_02313,Family,64601,36-45,Others,68.5,3.8,8604,353,88,Flight,46.9,Good
POI_02314,Solo,83496,56-65,India,70.9,3.8,11121,575,79,Flight,35.5,Good
POI_02315,Family,23797,46-55,United Kingdom,54.8,3.0,2903,469,64,Train,4.5,Average
POI_02316,Friends Group,42683,26-35,Russia,76.1,4.7,6223,313,69,Flight,119.1,Outstanding
POI_02317,Couple,104705,36-45,Italy,57.3,3.1,12920,470,81,Flight,2.1,Good
POI_02318,Friends Group,147649,26-35,China,65.8,4.0,20080,301,75,Flight,2.7,Good
POI_02319,Friends Group,78010,18-25,Netherlands,77.1,4.8,11483,114,79,Car/Road Trip,50.3,Outstanding
POI_02320,Family,41798,36-45,China,62.0,3.9,5626,435,75,Flight,88.1,Good
POI_02321,Friends Group,15580,26-35,United Kingdom,63.0,3.9,2097,173,80,Car/Road Trip,23.7,Good
POI_02322,Family,35194,36-45,Japan,63.9,3.4,4490,278,77,Car/Road Trip,71.7,Good
POI_02323,Solo,230012,18-25,Australia,70.4,4.1,31603,155,89,Flight,1.3,Excellent
POI_02324,Couple,15874,36-45,Brazil,75.9,4.3,2225,368,89,Flight,5.3,Excellent
POI_02325,Couple,15198,36-45,United States,74.1,4.0,2066,335,73,Car/Road Trip,3.0,Excellent
POI_02326,Couple,78330,46-55,Canada,72.9,4.3,10981,427,64,Bus/Coach,82.9,Excellent
POI_02327,Friends Group,5202,18-25,India,64.4,4.0,707,135,81,Flight,44.6,Good
POI_02328,Friends Group,159362,26-35,India,57.9,3.8,21227,670,73,Flight,225.6,Good
POI_02329,Solo,179829,18-25,Italy,76.5,4.4,25463,141,86,Flight,2.5,Excellent
POI_02330,Couple,19398,36-45,Canada,70.8,4.3,2719,459,72,Flight,2.2,Excellent
POI_02331,Business,25061,46-55,United States,72.2,3.8,3338,415,69,Flight,32.2,Good
POI_02332,Business,86202,26-35,Brazil,77.5,4.1,11844,206,68,Car/Road Trip,16.8,Excellent
POI_02333,Couple,122368,56-65,Others,71.8,4.4,17327,1073,59,Bus/Coach,274.5,Excellent
POI_02334,Friends Group,124994,18-25,China,63.6,3.8,16649,341,77,Flight,180.3,Good
POI_02335,Family,100099,46-55,China,69.6,4.0,13613,803,65,Bus/Coach,193.3,Excellent
POI_02336,Friends Group,187521,18-25,Others,92.3,5.0,28128,221,79,Flight,163.0,Outstanding
POI_02337,Couple,11352,26-35,Germany,66.3,3.7,1496,312,72,Flight,77.1,Good
POI_02338,Solo,202359,56-65,United States,65.7,3.9,27237,1118,70,Bus/Coach,258.0,Good
POI_02339,Solo,151651,26-35,Australia,73.1,3.8,20199,410,83,Flight,119.1,Good
POI_02340,Business,40071,46-55,China,76.0,4.2,5561,415,70,Flight,47.7,Excellent
POI_02341,Couple,34664,26-35,Canada,65.7,4.1,4762,323,72,Flight,50.0,Excellent
POI_02342,Solo,58097,26-35,United States,61.8,3.9,7819,453,86,Flight,141.4,Good
POI_02343,Couple,85997,46-55,United States,65.4,3.6,11214,547,72,Flight,92.6,Good
POI_02344,Friends Group,116005,26-35,Others,73.3,4.4,16426,339,73,Flight,115.6,Excellent
POI_02345,Family,150555,46-55,China,68.3,4.2,20897,578,70,Bus/Coach,184.7,Excellent
POI_02346,Couple,48675,36-45,Japan,83.8,4.6,7028,354,61,Car/Road Trip,62.0,Outstanding
POI_02347,Solo,55299,56-65,Mexico,71.2,3.8,7365,574,77,Flight,82.3,Good
POI_02348,Couple,65279,26-35,United States,80.5,4.5,9334,312,56,Bus/Coach,128.0,Outstanding
POI_02349,Friends Group,79397,26-35,Australia,77.0,4.2,11020,336,57,Bus/Coach,148.1,Excellent
POI_02350,Couple,35776,46-55,Germany,81.1,5.0,5366,462,78,Flight,29.8,Outstanding
POI_02351,Couple,126163,46-55,United States,69.7,4.0,17158,1183,80,Flight,295.1,Excellent
POI_02352,Couple,164708,26-35,South Korea,66.2,3.9,22169,449,88,Flight,144.8,Good
POI_02353,Couple,56122,36-45,Italy,76.6,4.3,7868,365,81,Flight,55.5,Excellent
POI_02354,Family,162439,36-45,Others,76.8,4.0,22091,636,85,Flight,187.1,Excellent
POI_02355,Couple,132742,26-35,Brazil,72.6,4.3,18610,270,85,Flight,106.0,Excellent
POI_02356,Solo,125870,18-25,France,76.6,4.1,17294,166,71,Bus/Coach,120.8,Excellent
POI_02357,Couple,18701,36-45,Australia,61.4,4.0,2543,314,82,Flight,30.4,Good
POI_02358,Couple,25351,46-55,Others,56.5,3.0,3092,508,87,Flight,27.5,Average
POI_02359,Business,41421,26-35,China,57.3,3.1,5111,275,72,Flight,116.2,Good
POI_02360,Solo,46330,18-25,China,76.5,4.1,6365,189,65,Flight,72.5,Excellent
POI_02361,Couple,33696,36-45,Others,65.6,3.6,4393,294,75,Car/Road Trip,5.4,Good
POI_02362,Solo,41035,26-35,United States,80.7,4.6,5925,252,78,Flight,66.8,Outstanding
POI_02363,Family,115487,46-55,Spain,70.5,3.9,15544,804,71,Car/Road Trip,340.6,Excellent
POI_02364,Solo,20814,18-25,UAE,64.5,4.0,2830,142,73,Flight,19.2,Good
POI_02365,Friends Group,18187,18-25,China,62.2,3.9,2447,162,73,Flight,31.8,Good
POI_02366,Couple,27995,26-35,Mexico,68.1,3.8,3728,203,53,Bus/Coach,57.2,Good
POI_02367,Family,43810,36-45,South Korea,60.7,3.7,5774,654,76,Flight,193.0,Good
POI_02368,Family,35470,46-55,Italy,71.9,4.1,4873,457,58,Bus/Coach,3.3,Excellent
POI_02369,Solo,170779,26-35,Japan,70.3,4.2,23704,345,69,Train,121.5,Excellent
POI_02370,Couple,101767,36-45,United Kingdom,65.1,4.1,13982,312,67,Train,96.4,Excellent
POI_02371,Solo,49315,56-65,Russia,64.8,3.7,6499,659,87,Flight,98.2,Good
POI_02372,Business,166907,46-55,Australia,83.0,4.7,24335,651,87,Flight,164.7,Outstanding
POI_02373,Business,175045,26-35,United States,75.6,4.3,24541,384,68,Flight,112.5,Excellent
POI_02374,Family,137930,36-45,United Kingdom,76.0,4.7,20110,411,66,Car/Road Trip,146.3,Outstanding
POI_02375,Couple,244027,46-55,Netherlands,82.7,5.0,36604,822,81,Flight,130.0,Outstanding
POI_02376,Couple,29431,36-45,United States,53.9,3.3,3714,329,63,Bus/Coach,99.9,Good
POI_02377,Friends Group,102402,18-25,South Korea,67.5,3.4,13066,210,85,Flight,110.5,Good
POI_02378,Family,48237,36-45,India,65.0,4.2,6695,404,77,Flight,139.2,Excellent
POI_02379,Business,104447,26-35,China,64.6,3.7,13766,264,71,Flight,49.3,Good
POI_02380,Couple,35122,26-35,Mexico,53.5,3.4,4481,290,88,Flight,4.7,Good
POI_02381,Solo,21097,65+,Australia,55.6,3.4,2691,372,77,Car/Road Trip,13.7,Good
POI_02382,Couple,14100,36-45,Australia,78.3,5.0,2115,339,86,Flight,46.2,Outstanding
POI_02383,Couple,132221,26-35,Switzerland,69.1,4.4,18722,227,60,Bus/Coach,108.5,Excellent
POI_02384,Business,109708,36-45,United Kingdom,70.0,4.4,15534,537,53,Cruise,108.9,Excellent
POI_02385,Business,154651,46-55,Germany,67.7,4.0,21032,627,75,Car/Road Trip,103.3,Excellent
POI_02386,Couple,133051,36-45,UAE,68.9,4.1,18281,577,77,Flight,129.9,Excellent
POI_02387,Couple,177928,65+,China,61.8,3.6,23201,1541,53,Cruise,162.3,Good
POI_02388,Family,234264,46-55,Russia,71.0,4.3,32843,408,82,Car/Road Trip,1.5,Excellent
POI_02389,Friends Group,129183,26-35,United Kingdom,69.2,4.1,17749,353,80,Flight,127.6,Excellent
POI_02390,Friends Group,53194,18-25,China,64.6,3.5,6862,171,62,Bus/Coach,117.0,Good
POI_02391,Couple,197454,36-45,Netherlands,66.0,4.1,27130,596,75,Flight,118.3,Excellent
POI_02392,Business,100417,26-35,Canada,71.4,4.0,13656,277,71,Car/Road Trip,141.2,Excellent
POI_02393,Solo,122935,65+,Germany,65.5,3.6,16030,679,84,Flight,108.9,Good
POI_02394,Couple,63828,36-45,United Kingdom,65.5,3.6,8323,483,67,Multiple Modes,128.6,Good
POI_02395,Family,147323,46-55,Russia,64.6,3.9,19829,1175,71,Flight,351.1,Good
POI_02396,Solo,22099,26-35,Russia,80.7,4.5,3160,215,80,Train,5.0,Outstanding
POI_02397,Family,22387,36-45,United States,82.9,4.9,3326,374,79,Flight,71.5,Outstanding
POI_02398,Solo,106081,18-25,Canada,72.2,4.5,15169,123,77,Train,35.5,Excellent
POI_02399,Family,95859,46-55,Japan,74.4,4.6,13842,598,82,Flight,29.0,Excellent
POI_02400,Family,249784,36-45,Mexico,67.7,4.1,34320,955,87,Flight,373.4,Excellent
POI_02401,Couple,40126,36-45,United Kingdom,73.9,4.6,5794,274,73,Car/Road Trip,56.0,Excellent
POI_02402,Couple,134512,46-55,United Kingdom,83.9,4.6,19423,984,69,Flight,158.8,Outstanding
POI_02403,Friends Group,134003,26-35,China,75.7,4.0,18224,246,64,Car/Road Trip,80.5,Excellent
POI_02404,Couple,43981,36-45,Canada,68.5,4.3,6166,429,77,Flight,71.0,Excellent
POI_02405,Friends Group,59407,18-25,United Kingdom,76.6,4.2,8245,148,78,Flight,63.2,Excellent
POI_02406,Friends Group,27051,18-25,Germany,59.8,3.5,3489,154,81,Flight,51.3,Good
POI_02407,Family,37216,46-55,United Kingdom,74.7,4.6,5373,446,79,Train,101.4,Outstanding
POI_02408,Business,63815,36-45,Others,66.6,4.1,8768,359,51,Multiple Modes,53.7,Excellent
POI_02409,Couple,62009,26-35,Germany,55.6,3.2,7738,211,65,Car/Road Trip,2.4,Good
POI_02410,Business,34090,46-55,Brazil,41.0,2.8,4063,414,80,Car/Road Trip,2.7,Average
POI_02411,Couple,59684,36-45,United States,44.5,2.9,7197,285,60,Car/Road Trip,111.1,Average
POI_02412,Family,101394,46-55,Brazil,80.1,4.3,14215,457,67,Bus/Coach,39.9,Excellent
POI_02413,Solo,65027,26-35,Switzerland,69.2,3.9,8752,291,77,Flight,11.7,Good
POI_02414,Couple,35402,26-35,UAE,55.9,3.6,4616,244,63,Bus/Coach,14.8,Good
POI_02415,Business,42732,26-35,France,60.1,3.9,5751,199,84,Car/Road Trip,26.3,Good
POI_02416,Couple,58503,36-45,United Kingdom,82.6,4.8,8611,350,85,Flight,59.0,Outstanding
POI_02417,Couple,93251,36-45,United States,63.6,3.9,12551,351,55,Bus/Coach,32.1,Good
POI_02418,Family,40177,46-55,United States,53.8,3.5,5182,362,74,Car/Road Trip,3.1,Good
POI_02419,Family,171727,46-55,United States,68.8,4.4,24316,928,62,Train,325.8,Excellent
POI_02420,Family,54496,36-45,United States,67.6,4.1,7487,324,73,Car/Road Trip,25.2,Excellent
POI_02421,Family,64243,36-45,South Korea,63.3,3.8,8557,495,69,Bus/Coach,123.7,Good
POI_02422,Family,25106,36-45,United States,49.3,3.3,3168,356,69,Car/Road Trip,99.5,Average
POI_02423,Solo,69976,26-35,France,74.5,4.1,9614,312,67,Flight,25.5,Excellent
POI_02424,Couple,179026,36-45,Others,63.6,3.7,23595,445,69,Flight,0.6,Good
POI_02425,Friends Group,163549,18-25,Germany,64.8,4.1,22471,143,75,Car/Road Trip,0.8,Excellent
POI_02426,Family,17436,36-45,Others,63.9,4.1,2395,309,79,Car/Road Trip,3.0,Good
POI_02427,Family,32098,46-55,Spain,59.9,3.9,4320,461,66,Flight,5.4,Good
POI_02428,Family,77681,36-45,Others,68.2,3.6,10129,311,64,Car/Road Trip,0.8,Good
POI_02429,Couple,164935,36-45,France,79.8,4.6,23816,333,67,Train,1.6,Outstanding
POI_02430,Family,13454,36-45,United States,65.2,3.9,1810,335,64,Bus/Coach,5.5,Good
POI_02431,Solo,126094,26-35,Spain,70.8,4.0,17148,589,66,Flight,155.7,Excellent
POI_02432,Couple,13661,26-35,United States,42.3,2.8,1628,298,79,Flight,2.8,Average
POI_02433,Friends Group,70173,26-35,South Korea,51.4,3.4,8954,215,70,Train,1.1,Good
POI_02434,Family,222032,36-45,Mexico,78.7,4.7,32372,403,82,Flight,1.6,Outstanding
POI_02435,Couple,76425,36-45,China,78.9,4.8,11249,461,75,Flight,23.3,Outstanding
POI_02436,Friends Group,20177,26-35,South Korea,73.0,4.3,2828,220,75,Flight,67.9,Excellent
POI_02437,Family,61634,46-55,Others,78.7,4.8,9072,735,61,Cruise,32.1,Outstanding
POI_02438,Couple,39344,36-45,Australia,75.9,4.0,5350,320,68,Train,33.5,Excellent
POI_02439,Family,26738,46-55,Australia,65.9,3.9,3598,604,74,Flight,29.7,Good
POI_02440,Couple,61765,36-45,Switzerland,43.6,2.9,7448,360,72,Car/Road Trip,71.8,Average
POI_02441,Solo,75340,18-25,China,57.7,3.7,9929,158,70,Flight,1.0,Good
POI_02442,Couple,48501,36-45,Mexico,62.2,3.7,6392,357,68,Train,60.2,Good
POI_02443,Couple,91002,46-55,Brazil,60.1,3.9,12248,376,68,Car/Road Trip,20.3,Good
POI_02444,Solo,218449,18-25,Australia,61.5,3.9,29403,155,83,Flight,1.0,Good
POI_02445,Couple,169607,46-55,Russia,77.5,4.2,23541,988,70,Train,292.7,Excellent
POI_02446,Solo,92066,18-25,China,62.7,3.9,12392,147,84,Flight,81.7,Good
POI_02447,Couple,49929,26-35,Germany,62.1,3.6,6510,264,74,Flight,2.1,Good
POI_02448,Solo,94949,56-65,Singapore,69.3,3.5,12248,972,89,Flight,111.3,Good
POI_02449,Couple,31591,36-45,Germany,47.7,2.9,3809,361,71,Bus/Coach,3.7,Average
POI_02450,Couple,21536,46-55,United Kingdom,76.8,4.5,3079,478,74,Flight,21.9,Excellent
POI_02451,Family,148650,36-45,Spain,62.7,3.7,19592,373,89,Flight,1.5,Good
POI_02452,Business,14161,26-35,India,67.4,3.7,1866,168,70,Car/Road Trip,42.4,Good
POI_02453,Friends Group,86305,26-35,Canada,72.4,3.8,11495,249,75,Flight,10.4,Good
POI_02454,Solo,283680,65+,Others,81.0,4.7,41360,1033,77,Flight,149.7,Outstanding
POI_02455,Business,157445,26-35,Switzerland,63.3,3.4,20089,587,77,Flight,289.0,Good
POI_02456,Couple,142131,26-35,South Korea,91.1,5.0,21319,247,75,Car/Road Trip,77.9,Outstanding
POI_02457,Family,65274,36-45,United States,67.1,4.3,9151,321,65,Train,38.3,Excellent
POI_02458,Friends Group,13848,18-25,Others,62.5,3.3,1747,120,71,Car/Road Trip,71.6,Good
POI_02459,Couple,201517,65+,India,59.7,3.9,27124,1024,81,Car/Road Trip,179.9,Good
POI_02460,Family,134463,36-45,China,90.4,5.0,20169,920,73,Flight,257.6,Outstanding
POI_02461,Family,131677,36-45,China,72.4,4.0,17908,841,84,Flight,193.9,Excellent
POI_02462,Friends Group,317332,18-25,Others,89.7,5.0,47599,305,88,Flight,316.2,Outstanding
POI_02463,Friends Group,92969,26-35,Spain,75.9,4.2,12904,315,72,Flight,92.3,Excellent
POI_02464,Business,54772,36-45,Italy,54.3,3.5,7065,449,75,Flight,78.3,Good
POI_02465,Business,176548,26-35,South Korea,78.7,4.4,24999,380,88,Flight,149.0,Excellent
POI_02466,Family,39364,36-45,Japan,74.7,4.2,5463,385,71,Flight,49.2,Excellent
POI_02467,Couple,29727,26-35,China,55.1,3.1,3668,243,84,Car/Road Trip,86.0,Average
POI_02468,Family,114918,46-55,United States,68.8,3.9,15467,504,71,Flight,58.6,Good
POI_02469,Couple,79595,26-35,Canada,61.4,3.9,10713,305,84,Flight,89.4,Good
POI_02470,Couple,131387,36-45,China,67.2,4.3,18420,457,78,Flight,52.4,Excellent
POI_02471,Friends Group,83980,26-35,Germany,67.7,4.2,11656,282,62,Train,99.9,Excellent
POI_02472,Couple,106962,36-45,Others,73.5,4.1,14696,305,71,Car/Road Trip,68.5,Excellent
POI_02473,Friends Group,109111,26-35,China,75.9,3.9,14686,340,69,Car/Road Trip,141.3,Excellent
POI_02474,Solo,53119,18-25,Germany,60.1,3.8,7075,141,72,Flight,87.4,Good
POI_02475,Friends Group,13917,26-35,Switzerland,71.8,4.2,1931,175,64,Car/Road Trip,75.8,Excellent
POI_02476,Family,206046,36-45,China,55.1,2.9,24849,872,81,Flight,370.4,Average
POI_02477,Couple,30847,26-35,China,59.9,3.8,4108,279,84,Flight,24.1,Good
POI_02478,Friends Group,102838,18-25,Germany,83.6,4.8,15137,157,63,Bus/Coach,129.1,Outstanding
POI_02479,Couple,118562,36-45,Netherlands,71.9,4.1,16290,350,72,Train,112.9,Excellent
POI_02480,Couple,164438,36-45,France,88.7,4.8,24205,396,65,Bus/Coach,111.1,Outstanding
POI_02481,Solo,25483,65+,India,67.0,4.1,3501,561,70,Flight,2.8,Excellent
